species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1540,1970,1881415.72571015,870765.922229569,42596.0098688459,20658.1232192536
1540,1971,1873599.78518228,872156.867037154,40952.8138746304,19694.2437278879
1540,1972,1880248.38946123,877223.886240957,41946.2667526001,20300.7265498116
1540,1973,1886033.65324907,872796.000961561,41282.1122558495,19805.6758533807
1540,1974,1884507.17660969,869096.480859424,39703.6615303661,18886.4745532395
1540,1975,1886306.67487906,877395.296721558,40400.1332282642,19334.949235352
1540,1976,1876188.23255823,856593.011869566,39219.4609298405,18608.1125912477
1540,1977,1894116.9931293,871551.253369331,40547.0966887602,19257.6590370769
1540,1978,1894051.42366674,866862.582985051,39498.5385542883,18652.3235635185
1540,1979,1893317.03447169,859093.130371095,37299.328492711,17031.7674011172
1540,1980,1896307.33839866,874248.024722079,38824.0767607511,18361.2236026028
1540,1981,1897883.53237016,861582.471042038,38353.3920263956,17504.8286336901
1540,1982,1884987.7527238,861298.353683726,36322.8267540173,16703.4392272501
1540,1983,1891676.03432653,857071.158054897,37184.8271039791,16946.6929654927
1540,1984,1898045.48600131,876333.185537619,36081.9559007526,16708.6385840355
1540,1985,1892593.24798844,880478.329240704,36077.729404403,17073.7040557468
1540,1986,1893502.45247072,856415.028236418,37236.1080474739,16966.5807185116
1540,1987,1895912.85743561,914020.783882529,40522.3231148894,20394.8282511283
1540,1988,1890405.93908323,898826.397968489,37503.4646775413,18305.5150245241
1540,1989,1889937.60685697,855221.685435052,37060.7904039968,16879.2065657062
1540,1990,1896428.62771265,895922.94738528,38623.2976650753,18908.0117403584
1540,1991,1873127.3114886,860054.539394293,35403.078533427,16328.839246482
1540,1992,1882368.01284787,867550.689341096,35780.1242010721,16610.200194264
1540,1993,1889675.9188491,866191.429773726,35445.4951256335,16379.9385451527
1540,1994,1885105.93144315,852055.999041969,36124.099085547,16494.1859703527
1540,1995,1883669.53747975,873425.911227319,36021.7535738386,17144.59034541
1540,1996,1879215.09929862,854233.714386428,35772.0996812451,16356.5105523627
1540,1997,1880861.12014603,848647.723385611,35498.5762645608,16133.4069562817
1540,1998,1868014.59106065,845951.668530456,35079.4012079345,15994.0165625909
1540,1999,1876026.20269688,852826.148159445,34789.6520592717,15961.8534109228
1540,2000,1876085.25922651,858348.282092315,34761.46942933,16067.0044550894
1540,2001,1891237.02624115,907282.959298516,42725.231699609,21659.3142253617
1540,2002,1857433.6731712,838398.467122923,34999.1450227575,15884.8173014478
1540,2003,1861541.20996466,844735.750374086,33987.9921499028,15542.2687546617
1540,2004,1844684.942919,828645.190878474,34235.4946432079,15486.0319535558
1540,2005,1860921.27271632,858749.195478733,34232.0759514401,16068.9412582702
1540,2006,1853693.74006487,822759.654741358,34736.2448845638,15629.8305003901
1540,2007,1844653.71307765,825445.717471089,33938.9179309436,15319.5269519353
1540,2008,1835631.28527937,819127.680097269,33161.8473287534,14943.060628348
1540,2009,1843964.29419819,825757.411694618,32813.4860051634,14869.314826629
1540,2010,1831294.8009904,827836.388791436,32124.6640515991,14702.2331590958
1540,2011,1823836.11347957,818493.822017359,31740.7930279442,14403.5526892289
1540,2012,1835749.1094958,813105.848026866,34071.5579085482,15453.5683400207
1540,2013,1825870.532388,806485.078620193,32696.5753653503,14613.6610111851
1540,2014,1825542.18479816,807548.117189593,32179.3564260869,14392.5517975293
1540,2015,1818718.49430721,803725.29467513,31936.2637628969,14272.4135615266
1540,2016,1840887.40597616,808644.120584664,33078.9286139629,14720.9538652408
1540,2017,1823935.86389369,797052.768704215,31912.020715658,14160.6563415486
1540,2018,1789823.68645295,786210.855399871,31470.6167111688,14144.8551316591
1540,2019,1744335.69637478,774172.49520261,28740.6787455297,12920.6909542619
