species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
20,1970,-1331533.83978988,1050558.30551396,7713351.29560902,5791202.32912325
20,1971,-1312368.59182763,1046552.75441323,5952795.04787591,4489512.07892808
20,1972,-1301930.70135259,1045656.67671719,4782213.08758025,3618055.63648297
20,1973,-1288812.93986816,1042985.26392114,4211945.15373489,3196193.57110051
20,1974,-1271539.14039281,1039241.69756784,3338164.38141748,2543552.09191966
20,1975,-1254632.77818552,1036931.79791495,2798441.82318006,2142145.94903859
20,1976,-1242517.53445285,1034123.59820557,2304787.50208953,1769808.13016233
20,1977,-1229490.37169458,1031059.00072276,2091883.42841459,1610860.31243615
20,1978,-1210721.54233925,1027470.99295462,1837953.15758635,1422153.96482832
20,1979,-1196864.86300722,1023330.73513196,1544025.67127767,1198258.52064435
20,1980,-1183908.0447414,1022355.38382194,1442087.66306422,1124096.18822917
20,1981,-1161496.28766858,1017949.47346039,1333077.23492157,1044791.72303307
20,1982,-1143076.62394118,1015176.24752661,1252298.71905923,986544.453327764
20,1983,-1133659.94293005,1011235.09601793,1091993.47338546,862075.866170563
20,1984,-1128446.63552645,1010763.31574244,1053608.31669892,833208.486423763
20,1985,-1090699.86760785,1005177.85557967,984052.314183611,789583.721700051
20,1986,-1099538.94765164,1004271.78019913,937915.029097746,746860.22053079
20,1987,-1042904.08188729,992488.039797142,874131.805221724,706143.731985219
20,1988,-1046130.7530797,995985.906482736,881661.525105063,712735.923420707
20,1989,-1021681.04445037,988585.442641846,817869.446814066,664420.240592942
20,1990,-1015803.46638958,988021.243924208,850996.096939775,692161.451633345
20,1991,-970706.805730957,980727.303890657,780426.714819015,643545.704074589
20,1992,-945011.37441357,972554.459929231,707906.802409869,588414.728189391
20,1993,-912734.000368908,965462.212064505,662174.604903051,554417.349722602
20,1994,-890443.913520839,963007.676174621,640985.395930755,540784.708999191
20,1995,-808759.817287034,949812.622383678,545385.583705034,497913.495363446
20,1996,-879062.706557245,958456.083931843,613755.236390245,518052.726367802
20,1997,-789541.973423239,941444.865054825,524514.615569266,458259.143087555
20,1998,-726284.418549445,931066.624431379,430149.533064135,387922.119208104
20,1999,-715872.135599771,925801.441793171,382405.436777099,348824.393948396
20,2000,-657002.051944136,915304.717514778,353787.780840615,338110.104276623
20,2001,-630371.137243629,911218.65723141,346213.946126373,333650.191456414
20,2002,-591790.881803616,900137.935292008,301828.094515948,315583.644092934
20,2003,-553350.325807441,894918.397287982,281178.522111834,303685.103246961
20,2004,-547597.701378744,893063.994539402,258699.090692552,292060.638841345
20,2005,-489233.377169077,881317.699908812,229380.635825938,284909.533812668
20,2006,-446340.991114728,876966.783526192,205412.436623376,282425.122461234
20,2007,-426662.377607686,874310.587766071,192390.405184512,280263.361453988
20,2008,-419978.075396119,874858.546540891,196322.662847403,284147.083395461
20,2009,-405081.801816942,869306.786800501,173599.572916891,276273.29158378
20,2010,-390913.711757313,865803.918375388,168864.637187242,287632.60662914
20,2011,-354449.229797597,861667.6927256,147830.979814645,311863.783471802
20,2012,-358046.287270679,860710.835396592,149675.129174446,289933.518418394
20,2013,-332044.937755122,859368.327006716,144264.028935976,309530.407831636
20,2014,-336596.811148608,858305.656036974,158321.907829939,320072.89035222
20,2015,-324152.271458376,857051.242499584,149930.302371575,324996.79817279
20,2016,-302832.84310897,856696.443243076,140858.032452048,346891.018620322
20,2017,-313312.383591835,856194.365556903,170197.494840267,380265.611664421
20,2018,-321708.663587149,855884.000465598,192875.912075277,412062.921405512
20,2019,-297448.221966372,856168.636431799,189471.003742571,461955.919016433
