species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
630,1970,152199.180522479,-1260141.75848395,4218.10003261568,15592.2420316324
630,1971,192068.72097284,-1249840.1464075,4097.20158616513,13124.4140448435
630,1972,136958.414800573,-1261048.89505059,4111.86211940347,15896.4570188976
630,1973,18860.2100640675,-1275912.37912827,3890.33138933323,22796.9459423967
630,1974,135297.484244699,-1253467.64320386,3437.66148235058,13801.5224008622
630,1975,129417.576806428,-1251493.43229082,3183.45630704615,12847.9880422437
630,1976,154872.741582503,-1241197.64651482,2986.54856500122,11641.723967291
630,1977,143081.284320618,-1242849.68511647,2923.40027797085,11519.8091453061
630,1978,80484.8800604451,-1256268.86680598,2934.30007197511,14661.9925515178
630,1979,97529.1732679881,-1249636.73081149,2761.06950197956,13352.8369488695
630,1980,78166.7770002652,-1251043.45169086,2766.3886292728,14792.7564229504
630,1981,136255.979605566,-1237380.76737628,2511.04677994836,10804.9996273545
630,1982,123730.907643981,-1234884.00602218,2306.24506149142,10871.8986839591
630,1983,142400.866309371,-1233416.84369117,2544.9538738962,10520.7204798347
630,1984,121961.402400403,-1231930.20646923,2214.99620556218,10739.5598776454
630,1985,83011.2921970655,-1240358.27114652,2251.46421127332,12341.7184449532
630,1986,122257.730925259,-1234022.79489686,2306.39778592234,10608.2888724618
630,1987,42362.0773414345,-1249927.19754686,2352.54540545924,14256.7667903236
630,1988,113256.26103917,-1227622.42540404,1951.75988968724,10252.2834014371
630,1989,111471.123468861,-1226809.93238974,1884.75692020248,10207.3170271053
630,1990,72562.2688989106,-1236373.19495728,2077.05373461716,12232.7010168533
630,1991,116803.738233188,-1223741.3372343,1843.20534475235,10033.7750935454
630,1992,86571.0847728817,-1229553.29230279,1990.41776144599,11205.5522208567
630,1993,106582.307247832,-1220788.73199712,1935.00970650654,10437.1652952925
630,1994,122311.627429212,-1216283.72498114,1841.86813279439,9958.30885661885
630,1995,76582.2077431105,-1228291.40206652,1947.61433744828,11714.3664942858
630,1996,124364.426692454,-1215394.74426208,2000.85897459297,10171.4816818521
630,1997,126595.708543059,-1210994.42113922,1879.01011500297,9864.46667735933
630,1998,121929.477179048,-1211205.2784851,2077.70829669557,10763.4647199776
630,1999,100259.949396717,-1219128.90666996,1957.3324883017,11021.2083182589
630,2000,136502.209785414,-1207685.81380041,1887.21095107079,10145.8332298608
630,2001,126365.050905403,-1211642.58794644,1856.27731827546,9890.70959400649
630,2002,143976.862608583,-1204162.11612297,1940.16390289253,9854.26778676673
630,2003,70679.0323311827,-1226020.24707017,2092.88038508797,12355.802190911
630,2004,139542.29353722,-1205086.76182758,2126.64172154171,10422.6017988782
630,2005,142566.887599638,-1202521.81651773,2085.35275785453,10285.8784339811
630,2006,109110.748193067,-1211616.0299568,1824.13361976744,10631.7757908156
630,2007,138441.716094218,-1203960.24723391,2216.25217594708,10537.1405083568
630,2008,158589.21866833,-1196440.4671043,2151.08835995143,10097.2517564792
630,2009,161494.459450153,-1194486.0208948,1575.3096288781,7201.80266535059
630,2010,185313.977709084,-1185900.51524151,1846.52969667126,7737.03025065068
630,2011,167128.013125954,-1191798.6328376,1648.3151459871,7406.63667991808
630,2012,169279.696835988,-1190915.59919612,2015.40250916903,8439.79458961826
630,2013,162732.901665705,-1193719.87806599,1559.66318629699,7151.85547907247
630,2014,170829.799111933,-1189710.20183215,1623.94607559066,7284.19417591871
630,2015,178490.032429649,-1186883.9336108,1733.41672876024,7535.17708060734
630,2016,192136.489162206,-1182737.47491052,1913.82397909466,7854.35139776102
630,2017,159471.778246033,-1192411.76882917,1637.88164475017,7481.19582788722
630,2018,183264.212112177,-1184619.74914402,1795.82025210718,7632.76579978715
630,2019,170411.144598917,-1188374.91180819,1786.96635708204,7769.42766904548
