species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1330,1970,1689898.24178475,524967.71523769,786177.944199304,216381.524338439
1330,1971,1692086.79677062,553300.756719304,566563.554425714,175229.00410574
1330,1972,1680154.62930441,533754.114899549,571164.433541233,170738.551641361
1330,1973,1689943.97839401,548995.585549489,601230.100388853,182627.063851028
1330,1974,1696522.00945736,558579.846495673,589397.693767385,180392.288769434
1330,1975,1694216.13201875,558594.988405334,587707.542487417,177011.886836739
1330,1976,1685388.25651967,599088.964859008,519702.503886684,175103.08853308
1330,1977,1656112.72172052,607926.707450523,469057.52873139,169593.770692267
1330,1978,1693034.08600947,592838.461974514,516471.26674706,180088.775700536
1330,1979,1677547.83244082,602701.576701269,499809.364547391,174405.073910633
1330,1980,1692709.05238925,587026.322101142,643146.236467034,202841.349134579
1330,1981,1676181.96888175,583439.9441295,526896.460054739,168831.850970725
1330,1982,1693034.33037654,593833.054821609,555021.926200928,179564.375456
1330,1983,1702459.88370786,630491.042003148,506566.098015178,186659.747026362
1330,1984,1670156.5047565,611015.151438942,486816.525097541,170880.572158526
1330,1985,1675540.3083451,630655.93074995,486856.484930705,178861.559416509
1330,1986,1697284.27805911,652274.116934745,496908.892038304,193745.815590963
1330,1987,1720068.42605549,653993.837055851,489618.489038072,192373.293437714
1330,1988,1708015.50475511,637431.324039624,503982.814875243,188322.688184792
1330,1989,1722067.19382217,651175.027154754,509563.161782526,196521.065783351
1330,1990,1728769.60728568,685431.320249027,539377.616428898,229146.924484373
1330,1991,1730183.05593596,682782.788556179,542564.066772073,224726.90953194
1330,1992,1704108.89588266,667398.377867619,482164.517490773,197730.930170042
1330,1993,1726836.13808935,679203.055521643,470857.286104225,190979.3697698
1330,1994,1735385.64125651,715642.362702993,497770.542015577,222898.580631567
1330,1995,1714673.78956975,662627.037187559,443828.367264166,174739.723613393
1330,1996,1723126.64779628,696505.44572906,475617.711710875,204537.163223627
1330,1997,1711757.72663318,663023.227857006,534810.064219372,199440.111739238
1330,1998,1718657.70813429,658706.19212855,508195.133170016,189143.337203447
1330,1999,1722135.64908401,686979.891991656,479344.370854844,198344.591277411
1330,2000,1741475.07544521,731009.384321982,546141.554420066,250512.742621346
1330,2001,1713324.51067475,664578.23294536,488682.144306357,196362.801192318
1330,2002,1735660.84297051,725585.532704485,534444.710682609,240463.387013927
1330,2003,1730976.81832538,687838.244815578,498905.011270735,208067.391710944
1330,2004,1725659.13104207,689474.805095308,496127.899223558,206069.595207109
1330,2005,1740811.61222121,716193.36280669,547353.830349611,236472.57485325
1330,2006,1720215.19139165,697631.78341714,471395.029480027,197707.32854437
1330,2007,1723373.46002373,697598.703362146,534661.957033362,227311.271113901
1330,2008,1727762.00394734,728138.42314039,543522.779266277,244863.928150523
1330,2009,1705642.82984933,685484.146964291,506187.19009951,204107.57488248
1330,2010,1732954.47059227,694240.694922654,541203.68410154,224758.203017399
1330,2011,1732076.87347612,751005.243878691,545477.667328421,247956.008322139
1330,2012,1719383.49026301,730783.906599336,540719.720444196,234760.157104448
1330,2013,1742435.13594588,752147.734296889,588780.815819347,270613.171143494
1330,2014,1749100.27365653,785189.69391238,644022.91090051,311569.570362233
1330,2015,1711177.77452202,730129.418747703,606672.681568064,263684.616105182
1330,2016,1734567.42567602,749671.802815647,676695.260657243,302925.169210028
1330,2017,1706351.80931628,747245.507516047,676523.611347914,306437.619345111
1330,2018,1688976.86685214,734196.779242133,722324.909238169,318479.922513752
1330,2019,1701936.39413641,750925.028429993,788429.743993736,351559.731737761
