species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
590,1970,-124260.509869287,-913540.997612504,1166464.35922292,8648354.22292915
590,1971,-124757.383501212,-912276.909036929,1250412.3306365,9233101.81388945
590,1972,-125035.637181619,-913886.570091299,1166339.04508659,8608417.27456758
590,1973,-124848.742076364,-915012.010779949,1393920.12244304,10310534.3898325
590,1974,-124336.356528905,-912211.144749255,1158664.83570667,8576303.9359314
590,1975,-124372.571693894,-913709.89465591,1133803.39098379,8401643.1227966
590,1976,-125282.617343478,-921058.107193753,157731.620509073,1143395.66367258
590,1977,-133824.485548452,-898607.725377235,471077.076575329,1958681.35406607
590,1978,-125706.322409953,-923149.860930819,159657.034826894,1163891.13211901
590,1979,-125738.024558367,-922918.416117264,154172.502745149,1119029.46426017
590,1980,-73294.4163187886,-556143.009094335,1420689.43952355,10798936.8888058
590,1981,-97118.727261646,-723126.406453082,897841.691942771,6736872.31240708
590,1982,-87598.5890818651,-648875.903596472,1377068.58657771,10311412.6012281
590,1983,-75748.9874442909,-573901.004780442,1397931.90831446,10616693.1139114
590,1984,-103299.902828432,-731517.341358037,1757895.14025035,12704298.2987074
590,1985,-98743.7552746229,-736978.06627031,1131370.57349744,8500684.62365806
590,1986,-123893.957543684,-921461.60642482,129873.334707228,945808.150231381
590,1987,-130609.965736934,-899264.484713281,275236.016466965,1276132.47269526
590,1988,-123775.71307386,-920031.559974697,194869.037267237,1434409.97900052
590,1989,-127464.746723204,-912527.624252458,164399.215804876,1009842.71121466
590,1990,-123278.682916608,-922116.815006914,126968.629254839,917155.346087511
590,1991,-133545.337023699,-875060.953262211,929836.251379557,3473967.29188848
590,1992,-119781.001117246,-910712.201590017,134360.975183016,985569.050522077
590,1993,-120495.021409226,-915021.919612402,123167.945881377,900447.246775721
590,1994,-101053.055075039,-766337.566939241,770347.485552093,5847761.11514536
590,1995,-120960.830917875,-921962.191338449,110792.49015557,785501.33572613
590,1996,-127933.753129732,-891650.551071142,362806.262395576,1519819.5620393
590,1997,-120951.242089509,-921837.819642183,113927.103347146,790516.409556041
590,1998,-72973.8066674087,-556431.051095384,1226153.49678623,9344034.89698306
590,1999,-113472.884934542,-861336.944190745,458279.862698849,3379323.7379539
590,2000,-116084.605672913,-916807.879675859,104337.727208153,718044.207012922
590,2001,-71473.3127614563,-545269.904771262,4031274.40606574,30728503.141234
590,2002,-98058.4035615232,-773178.5588433,827422.853543287,6445411.70177536
590,2003,-77741.0057140518,-602219.04319345,1271640.57155933,9776292.3786735
590,2004,-89278.4519267279,-717353.679415322,986630.722539461,7770007.03285507
590,2005,-79991.9434749364,-627753.484752009,1038697.64954222,8046961.18922507
590,2006,-97833.1331328355,-813479.229407594,552753.834715568,4457129.56071105
590,2007,-104548.846644029,-906368.173440173,97143.4434441233,672805.2067758
590,2008,-104640.000207672,-916020.732567144,98588.4453116847,685439.624508079
590,2009,-98311.2074125999,-884859.346435571,188470.770101359,1538800.21713749
590,2010,-92625.2881588774,-900154.205946025,106082.9382812,705939.442649286
590,2011,-95869.4372454716,-911780.935702747,109479.433151814,701545.537026863
590,2012,-91621.335657145,-907337.633550334,109846.966939072,725988.898822421
590,2013,-87265.1547445512,-832113.820609353,393208.996922337,3433424.76803042
590,2014,-86374.3021951288,-899296.655308781,166589.299784806,830054.430101629
590,2015,-90391.9761242955,-900618.340949116,155162.932832372,803503.503743813
590,2016,-91120.0924185983,-881385.37522297,295051.077176587,1279488.82941867
590,2017,-79186.2885390511,-904599.090047026,117404.025183864,724650.517011802
590,2018,-69098.5137842103,-906906.099386657,129674.933630188,741962.321702698
590,2019,-68187.0198355932,-905718.855256507,141697.567829658,781785.789818843
