species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1730,1970,1468600.04728845,25844.2607276128,73151.3513425964,3932.88719252709
1730,1971,1460640.52082884,24402.9219853132,70930.0256957177,3773.66457672161
1730,1972,1486565.85739297,-15959.3519947858,88196.2251479115,10448.5737477538
1730,1973,1466829.0006894,-30710.1519046608,128061.155168771,19965.7364245193
1730,1974,1428576.92927012,48826.6716122363,65352.6746994639,3733.41343480864
1730,1975,1434901.819577,51020.9213000802,66650.9862982669,3788.83549799117
1730,1976,1449940.47486805,32200.3566794347,70413.3549556863,4388.43871140869
1730,1977,1421161.12830919,66996.82476693,61470.7313518056,3868.65420806143
1730,1978,1482096.86778539,32971.7931844755,92935.7858126042,12852.363813421
1730,1979,1423157.45660943,109057.968436124,56068.2267378863,4423.46954933225
1730,1980,1431837.76410348,70864.4958013881,64424.7914685995,7026.64481958113
1730,1981,1444631.33210833,71975.2629540463,62320.4538186661,6222.2657259182
1730,1982,1421952.02874961,80677.5218455255,58750.5747773342,4692.18008785098
1730,1983,1439975.92989513,73178.0123790797,61885.0129425246,4609.35916651679
1730,1984,1422071.2162421,100799.190665321,56027.8035289199,4458.42213504209
1730,1985,1439525.58262987,101290.402494047,52496.8266705862,4862.15974056457
1730,1986,1422042.58504733,107974.446141641,57667.2660950258,4634.30482474516
1730,1987,1398943.18548444,123368.210267061,53933.4497125665,4532.54288921297
1730,1988,1365419.71673541,115686.326582727,49498.3876692235,5156.40568313375
1730,1989,1299632.51502358,134319.767526989,51486.5742028348,4760.00175283541
1730,1990,1453326.37538332,-145945.696894189,144922.371674354,26410.3857911351
1730,1991,1292664.084609,125572.208503716,45234.2906620801,5646.96659440583
1730,1992,1305459.71993469,170869.344548667,47583.1357635707,5385.09166874358
1730,1993,1239355.65154514,164910.316186025,44343.6943350339,4884.16641810706
1730,1994,1249677.31393746,173183.003926344,45423.0270518882,5477.59039292166
1730,1995,1222171.8083305,165574.169706977,41732.1201254689,5051.37554370174
1730,1996,1184313.86463597,204943.828762968,38696.7385221125,6112.56116209702
1730,1997,1111273.02611688,239794.859208014,34581.4472468573,5876.10236891177
1730,1998,986148.82140896,218763.411811656,34903.3879654018,6140.5477747175
1730,1999,1092896.85283196,260989.606821097,35489.0125371146,6647.80835555201
1730,2000,1066851.11662585,238232.061247667,36289.6180216943,6084.1278860748
1730,2001,1034023.59100096,262292.012721163,40273.2170738746,7567.53814786159
1730,2002,1091929.07456692,281931.911027955,35394.7579689122,7252.64950349536
1730,2003,1135296.32762196,302280.681910542,33435.232363468,7103.35741409369
1730,2004,998582.994972156,298017.943417821,38978.7558623737,8325.02161818512
1730,2005,844909.180207285,310251.993349657,44902.3984898983,10043.9194641113
1730,2006,1040020.00762491,257653.34746412,40202.2556670213,7439.44547469956
1730,2007,950401.779415892,286263.007139725,37722.6075948098,8081.91434821062
1730,2008,910076.143961842,332666.507116609,41999.4187604406,9814.04084368731
1730,2009,846026.044491048,339789.316639566,47067.2243488629,11127.6866155435
1730,2010,806672.942430785,266550.635169372,44246.2357790263,10137.156570585
1730,2011,738114.126135934,349346.962935576,56002.1352874041,13532.3520151977
1730,2012,826046.94559158,365387.104882607,45975.9449534631,11347.5152228406
1730,2013,828379.576341523,379440.949296719,44463.0211784009,11323.889999007
1730,2014,520011.877046425,376836.534207727,54212.5183470939,13872.7510091103
1730,2015,544590.776089144,321180.17199415,49147.583637243,11709.6654217859
1730,2016,347691.035211774,392439.566961484,59182.8414000384,15605.0010869854
1730,2017,510222.625751374,387925.710746486,55046.9662889862,14292.9358675382
1730,2018,662366.927883805,390641.332390841,52958.5597413837,13684.5944149476
1730,2019,405166.247130585,393245.464674227,69861.3489792765,18311.8258958134
