species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1440,1970,477937.076241634,-713831.73837172,440860.602499743,507037.026642674
1440,1971,513886.144110044,-702385.855800087,373304.630265155,407112.901618856
1440,1972,477577.621052561,-703980.454076783,326802.166849267,376320.329430269
1440,1973,487028.262161522,-706239.260477392,267805.083607493,307844.502975717
1440,1974,493317.868964308,-702617.845550385,245896.771850624,283383.817373928
1440,1975,491452.019649161,-695167.654146088,220967.762253543,252319.947154239
1440,1976,482217.037327339,-695339.671446284,192753.993649011,228264.160009723
1440,1977,470612.829160458,-705032.177620722,179447.257951969,217755.555228945
1440,1978,512645.956933329,-694593.567758605,171200.794005416,190813.153390697
1440,1979,460664.896826899,-688944.088314284,148803.988299214,181685.215217025
1440,1980,468388.279963376,-694365.203385322,141976.386987516,173691.398378098
1440,1981,470589.980288634,-691254.999452819,132681.161334491,159178.827876702
1440,1982,484064.748590385,-699187.893874052,130405.250128729,156994.045956577
1440,1983,455144.510982299,-696127.470753782,118885.132717205,153624.949075545
1440,1984,430569.350915644,-703799.486834604,110384.801455513,153766.118514233
1440,1985,486232.580812861,-686427.536741043,123565.58489621,145519.614460565
1440,1986,448595.80720603,-684730.90633452,110712.085453819,145724.709007503
1440,1987,394800.543645095,-681562.5272639,101603.036933771,147891.920436881
1440,1988,442300.963087274,-683955.626105688,108481.258331864,136340.369405965
1440,1989,511558.798271838,-675062.153928766,155386.903436314,143805.525189283
1440,1990,438239.90614603,-684891.309335796,109070.395366016,138375.073312501
1440,1991,440395.162009361,-671693.725709204,116464.88363524,136249.168361233
1440,1992,457330.512445788,-651988.6310736,120434.51399232,132497.799894045
1440,1993,408247.038699821,-658492.260841809,102587.423530533,129366.422142171
1440,1994,402052.606443393,-671747.619635261,103138.843447483,132248.101746443
1440,1995,406739.683469838,-655708.775743441,104181.331002162,126130.213031475
1440,1996,384568.697756846,-660280.04992309,103553.662418961,131757.188711381
1440,1997,381145.44804148,-640711.332862874,99382.9695905436,129304.731173893
1440,1998,363502.011488969,-641153.521095336,96926.0803530056,126532.07115939
1440,1999,365833.802125033,-634099.460488254,95677.9438645559,126269.974710105
1440,2000,386509.288287094,-635435.452640334,106727.688874739,132044.882608644
1440,2001,349976.956269997,-628113.797015903,99111.6994004218,126720.61519447
1440,2002,347837.601968059,-610165.951909784,93333.9556907092,121941.616512216
1440,2003,345038.7034405,-620956.342783997,95374.2519853597,124791.343477519
1440,2004,336973.234690229,-609317.32526582,105017.633763767,130768.463332826
1440,2005,314032.346393374,-614404.422325405,93839.9416095934,124690.864194952
1440,2006,295833.551033578,-613517.136448571,98379.8063912983,128129.721992838
1440,2007,323292.107358792,-601317.127541503,101522.976484194,128026.234672987
1440,2008,317244.759581897,-603520.06073635,96217.2053038639,128551.955164634
1440,2009,263628.242954205,-586316.525506015,89947.6518629581,124095.880773432
1440,2010,238674.336307825,-583380.282442309,86504.0665011233,124111.719919415
1440,2011,332988.782161384,-608878.984544922,113398.886165637,131200.446266397
1440,2012,238853.830160522,-582910.229976806,91662.7871058736,121485.902897632
1440,2013,274266.833267308,-574826.760755644,100851.722408613,123687.847998959
1440,2014,259792.149700128,-586791.117084099,87483.9024827968,128858.811123913
1440,2015,252161.594021851,-576854.842883301,87169.7370596685,133878.766959069
1440,2016,224346.963802998,-545337.757624229,86530.2310856198,130300.535547195
1440,2017,258576.800908358,-562727.692357991,91445.2090968023,130206.292477312
1440,2018,223339.003166382,-563900.730459823,85443.4266668024,125615.615346446
1440,2019,188790.032032797,-536153.631674905,82261.4908954312,141733.127284207
