species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1710,1970,130537.463033111,-1085582.33370114,9049.87160567669,49120.4195948262
1710,1971,126506.407332017,-1086248.94636979,8844.81251705615,50181.1794950962
1710,1972,125842.312511963,-1078138.02743317,8534.19211363234,41928.0869653597
1710,1973,116083.29255837,-1089665.61597733,6947.85229852562,24081.7675025801
1710,1974,118557.68642016,-1080844.41323479,9454.43713370357,65268.1518828843
1710,1975,132931.269302958,-1077085.70660423,7855.41704371072,25846.294800381
1710,1976,147599.521040264,-1057948.48033701,7469.04623629297,24422.3449957832
1710,1977,156169.559586349,-1076396.40040386,8161.81500002658,33502.0035369518
1710,1978,162001.407247247,-1039117.38315263,7643.07733738258,24756.9295697016
1710,1979,137631.516650499,-1051217.00108154,12441.7775302176,87237.2579204579
1710,1980,171231.434640598,-1053337.34126026,9011.04541910047,37144.6547954377
1710,1981,134579.548054687,-1072699.12225041,6821.40440650957,23141.2682552988
1710,1982,119274.557645948,-1079394.01637894,6355.41671615967,23374.9677418055
1710,1983,147880.586183045,-1081120.90239615,6873.14656613707,26907.8302042679
1710,1984,121284.555119644,-1097568.50013682,6696.58282560721,39865.6883818044
1710,1985,63963.4624129753,-1139915.28849725,4088.0828762337,21663.8164885518
1710,1986,71884.3979606075,-1115823.41206386,5450.71691098879,28094.4651348268
1710,1987,39985.8756219164,-1145565.35820947,4133.69667898856,20196.628330892
1710,1988,40612.0374085064,-1124207.28243241,4928.04638899118,21965.248380312
1710,1989,15967.6477773492,-1155093.87004496,3734.49437537216,20696.2091539693
1710,1990,55101.4230473586,-1130539.18113371,4707.50987966085,21137.7968476248
1710,1991,77823.9494694243,-1087679.02876904,5946.81747296376,22647.8282365757
1710,1992,33616.6979104934,-1123198.30568448,4219.73841145024,19370.8937202392
1710,1993,83450.4013380921,-1060019.19551895,5136.54283940958,19239.3062637705
1710,1994,20738.4572225073,-1114813.15571271,4444.65364753014,20754.110372788
1710,1995,17521.8761176096,-1129228.40987911,3728.31927525733,19188.2281650002
1710,1996,70921.696721512,-1050822.21904129,4765.38436738725,18881.2817842266
1710,1997,88502.9315284304,-1018560.5876112,5271.99314273417,18522.038037424
1710,1998,-31398.5761476544,-1095360.56639041,4719.85375830192,34904.6407613967
1710,1999,52355.2899359073,-1023796.45044285,3737.41699461599,21069.6672808607
1710,2000,72010.3654230646,-1021546.46065378,3447.09677763304,15074.0220020475
1710,2001,115680.595718959,-953622.299439838,5419.44320543302,16185.0265963923
1710,2002,47470.1088711375,-1005520.19034308,4125.48341734281,17477.2568815843
1710,2003,-53294.5994133759,-1113263.87265698,4787.85964041178,26087.4449782141
1710,2004,119068.891106612,-868530.855191533,4984.29760516529,14274.817230923
1710,2005,258400.379081297,-673358.690589651,8061.489934963,13331.8446232994
1710,2006,211187.812749324,-744271.032888418,8063.26312159671,16716.070603625
1710,2007,247726.57237348,-673739.944391449,9917.71325171948,14224.6902435805
1710,2008,307050.20975567,-638589.384787294,8597.68329045989,11784.4182836281
1710,2009,247590.6620657,-602306.621050923,7509.2432290205,11202.1126315376
1710,2010,279702.705264632,-611674.024509612,8598.73202649352,11816.7532644164
1710,2011,314427.559876657,-557308.230378422,9089.68613978291,12359.9124466196
1710,2012,389345.05994612,-466644.509122299,13442.8008472436,11440.7092395909
1710,2013,294604.613807872,-597633.468048329,8599.11374096106,12608.6520153921
1710,2014,325118.965251514,-573197.643656061,9348.66596652917,13072.1491472041
1710,2015,390141.156921797,-469039.28089721,12765.8008747511,11670.4375166117
1710,2016,398926.035371565,-435053.438855288,11691.6697615058,11268.3831004607
1710,2017,396910.094192166,-498807.718740158,11646.0868741242,14050.5690816864
1710,2018,399716.72960209,-475819.120890418,11800.8602684759,13589.330409385
1710,2019,409278.355714956,-467927.753611689,12282.2978051165,14101.5191731448
