species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
530,1970,-1438560.56796076,405084.105433663,1392744.88969481,417393.614129469
530,1971,-1437678.84270541,394878.31851375,1196892.41735835,344485.966468655
530,1972,-1447811.29823052,375626.755156676,1038995.8430579,283536.343104784
530,1973,-1440246.56807279,374598.305125451,937662.223300739,256597.779344128
530,1974,-1437865.99194441,362955.770285683,904499.154601598,236502.956014573
530,1975,-1424171.75841485,361411.635229874,889724.840523705,234913.510390078
530,1976,-1428854.22605699,348498.855717796,788886.883301228,199095.869234714
530,1977,-1432146.69620591,340023.382720687,753527.418038013,179929.313738102
530,1978,-1435267.02190257,330744.670371453,737573.354915439,167966.505207606
530,1979,-1422367.98403571,331540.269081037,697040.151849736,162343.525733657
530,1980,-1428348.66473549,326560.562471165,681343.780320611,154221.47091969
530,1981,-1432578.16819967,323470.889923513,640918.233854332,141313.779153624
530,1982,-1411729.93917391,322205.81802698,652483.697082574,144735.388897496
530,1983,-1423907.73167032,318482.074065328,649103.735434487,139864.659825489
530,1984,-1423900.42763793,317427.418749793,602903.9336253,127785.286465363
530,1985,-1425578.50772523,308514.144128177,627919.50724821,128537.250833053
530,1986,-1421070.24061341,306210.853824635,612046.288412552,124839.267831169
530,1987,-1412533.1248462,305401.876341485,666108.37895907,133849.321430689
530,1988,-1395484.90235071,293496.672699714,636338.987829259,123262.903169571
530,1989,-1389580.4316241,300415.141265303,651447.328179056,129012.710432709
530,1990,-1408846.72941095,314364.085487354,592105.530631492,128721.422872464
530,1991,-1403805.29603404,303925.362404656,589169.223113454,119985.342181045
530,1992,-1388921.69145396,291320.363024514,587986.263955447,116783.903766784
530,1993,-1387681.9246509,287420.504640617,590073.929989683,113669.16521839
530,1994,-1366574.49584772,279107.969041075,651849.599087977,120537.959921364
530,1995,-1374413.26447429,286071.104859056,602689.833471184,116125.134881344
530,1996,-1374796.09555878,269292.455206424,650932.266567531,114469.341221264
530,1997,-1373076.9527927,255854.648645142,667956.61186233,110636.212882666
530,1998,-1363188.90873073,272414.111255374,643218.749345817,115077.32314743
530,1999,-1365362.31220987,241799.444590906,730989.440413722,112867.75073561
530,2000,-1371478.57763656,242988.527436756,680747.247041541,106585.880858871
530,2001,-1354184.86869935,232109.159889385,724294.554266366,108215.749463087
530,2002,-1361321.62968702,239105.257069193,639909.868870078,101161.255831878
530,2003,-1355886.82992395,236090.999089574,659234.204730777,102436.329294883
530,2004,-1357963.16686271,223427.195305341,746493.690656838,106882.673270283
530,2005,-1360398.15290128,225506.67767127,723642.34070003,105040.899919773
530,2006,-1358594.8065513,204246.538553014,783034.283762158,102487.602738185
530,2007,-1356157.87158425,219989.019638885,794622.434999975,111652.102723032
530,2008,-1352000.77171359,215146.813501988,783627.061395735,108203.623187949
530,2009,-1352690.20371583,207016.204378819,765261.162756765,102529.914268003
530,2010,-1348155.17118945,209390.47890236,843983.609998758,113314.648276776
530,2011,-1352254.50191085,197505.909391981,890309.41198791,113025.137214507
530,2012,-1346373.75380618,198149.471346854,920510.777066417,116966.606870071
530,2013,-1347604.43365085,188696.694512657,1003171.10457639,121921.388484148
530,2014,-1346093.41231366,192566.852036828,931489.843393056,116007.568300116
530,2015,-1334413.56964326,190803.340796684,1119630.16895399,137878.475832489
530,2016,-1333186.47205607,189998.327152293,1074149.28617285,133232.071365012
530,2017,-1339430.92352569,182228.043996663,1143782.43411269,136200.188721772
530,2018,-1327950.00319073,176202.890037798,1274936.51515182,148652.439391403
530,2019,-1317776.80631316,188266.715622081,1161296.27931339,147070.548443751
