species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1170,1970,1923910,1126639,549099.432664397,321551.868525361
1170,1971,1923910,1126639,522339.137395368,305881.077638811
1170,1972,1923910,1126639,561228.404669557,328654.577314288
1170,1973,1923910,1126639,484253.639187684,283578.264102825
1170,1974,1923910,1126639,528785.402140365,309656.001109311
1170,1975,1923910,1126639,482367.598264552,282473.801226471
1170,1976,1923910,1126639,605706.783214274,354701.052727886
1170,1977,1923910,1126639,576544.088352712,337623.419951526
1170,1978,1923910,1126639,644876.586716383,377638.834206972
1170,1979,1923910,1126639,577831.601217908,338377.385659494
1170,1980,1923910,1126639,690543.240073233,404381.161844142
1170,1981,1923910,1126639,604391.374497288,353930.751246677
1170,1982,1923910,1126639,675759.143242811,395723.615635137
1170,1983,1923910,1126639,680446.550806344,398468.554878626
1170,1984,1923910,1126639,763937.559091398,447360.771432224
1170,1985,1923910,1126639,738445.664226128,432432.753774763
1170,1986,1923910,1126639,714847.461380822,418613.679507822
1170,1987,1923910,1126639,767741.822258173,449588.542575334
1170,1988,1923910,1126639,834453.008599337,488654.519229265
1170,1989,1923910,1126639,695247.722257231,407136.099963664
1170,1990,1923910,1126639,593872.491093804,347770.90803026
1170,1991,1923910,1126639,627923.446332792,367711.099189879
1170,1992,1923910,1126639,630731.816330641,369355.676685433
1170,1993,1923910,1126639,657156.341947279,384829.841499839
1170,1994,1923910,1126639,689016.453638493,403487.077865466
1170,1995,1923910,1126639,583474.194890807,341681.680513409
1170,1996,1923910,1126639,612751.378815789,358826.357933964
1170,1997,1923910,1126639,741705.760546233,434341.861578008
1170,1998,1923910,1126639,625239.131873103,366139.168442209
1170,1999,1923910,1126639,637128.335836117,373101.469455012
1170,2000,1923910,1126639,617038.448036523,361336.859598487
1170,2001,1923910,1126639,563401.89928442,329927.372676441
1170,2002,1923910,1126639,736028.586696649,431017.316585532
1170,2003,1923910,1126639,604917.898550926,354239.082986583
1170,2004,1923910,1126639,592739.6928573,347107.542988423
1170,2005,1923910,1126639,724963.175410587,424537.427358862
1170,2006,1923910,1126639,621750.01242047,364095.945030449
1170,2007,1923910,1126639,592363.473171847,346887.229273834
1170,2008,1923910,1126639,756696.147932324,443120.211275233
1170,2009,1923910,1126639,530421.41698518,310614.043788631
1170,2010,1923910,1126639,489471.44897271,286633.800346695
1170,2011,1923910,1126639,624895.712652979,365938.058144101
1170,2012,1923910,1126639,485047.064483211,284042.887041866
1170,2013,1923910,1126639,561098.742123685,328578.642112064
1170,2014,1923910,1126639,555568.478873001,325340.127751858
1170,2015,1923910,1126639,463237.424436108,271271.192664694
1170,2016,1923910,1126639,522857.612403828,306184.690501554
1170,2017,1923910,1126639,558936.89541653,327312.667729114
1170,2018,1923910,1126639,421678.446931802,246934.314272113
1170,2019,1923910,1126639,409094.515956751,239565.182131777
