species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1320,1970,-56201.9344666271,459246.854999687,1598.55519727408,1086.93232957328
1320,1971,-8441.32045632041,446981.089503407,1643.68471634331,969.324959823102
1320,1972,9122.29547000982,450034.214138695,1573.5443661807,941.889339170197
1320,1973,38313.6267269847,432393.095994707,1534.39836333896,842.029505256633
1320,1974,47860.6746276123,433802.310453754,1509.73723100081,825.42108213852
1320,1975,44452.8583977411,443452.026007749,1500.30808568984,875.825729884032
1320,1976,75669.2443531231,425317.076337153,1552.32588751324,767.91531666639
1320,1977,118544.809119747,415066.037956835,1705.43839370695,772.965686012999
1320,1978,124738.273200201,419972.388691953,1632.83521915771,761.843110517081
1320,1979,109749.578316696,424681.753772562,1738.77713959566,785.728385343039
1320,1980,116230.908488629,413757.668259232,1732.25469513998,749.548970913234
1320,1981,134066.070602843,405750.209216974,1669.72892667235,721.650048203435
1320,1982,116152.939463929,413450.83610929,1539.52130200307,707.212539802918
1320,1983,130001.900617965,403281.981321523,1660.65773278965,700.336687948592
1320,1984,131390.660569433,409668.351909268,1549.01436916725,726.414964679897
1320,1985,121640.382679588,405582.549406499,1504.84136028616,689.677329539604
1320,1986,145923.230105836,401794.545454617,1492.50866186251,692.933762313345
1320,1987,128591.357058722,401110.512712563,1510.06867647525,682.585442719289
1320,1988,130805.080751635,396194.547486204,1463.34651998917,665.215004882614
1320,1989,143767.601117179,393264.421447053,1420.09030567784,651.17802408691
1320,1990,146853.090948654,395009.342903115,1401.56109997666,667.467744870112
1320,1991,113828.579164936,395566.960317207,1306.50189416154,657.559211676997
1320,1992,138420.359428485,397759.073881147,1360.79969789378,651.626721483876
1320,1993,128108.967658188,397944.653085382,1270.2537052794,670.938899373763
1320,1994,122239.557661329,410695.691357336,1275.5119106049,688.81772119471
1320,1995,104180.139147731,414024.549307432,1313.13584515914,712.743473987924
1320,1996,124217.310234151,415518.325052798,1221.85598214701,712.392227859503
1320,1997,102465.679652256,421864.563668364,1227.2737760791,736.16040587076
1320,1998,76613.1706744183,419803.801753123,1190.19060861301,722.55909693876
1320,1999,75811.9950564894,432707.647600156,1228.86334723095,766.850680479747
1320,2000,92919.2287890976,434505.348481213,1197.93241042934,752.294620017739
1320,2001,51331.1749909703,443844.813524028,1131.66724759816,772.902245492125
1320,2002,82240.6309969646,449968.813666819,1240.95728581491,839.930280517802
1320,2003,80552.1069101452,442990.294443723,1206.02196442082,793.990015980372
1320,2004,67778.6803520515,447747.483532337,1253.69448934735,824.711424284732
1320,2005,51931.7026226837,449186.58113966,1247.95940900737,802.954932514362
1320,2006,32855.1409225282,434138.15218479,1146.1729652849,777.288997700885
1320,2007,27207.805522231,451866.13451871,1081.35017590094,806.673731413301
1320,2008,31026.6022820584,459762.392564268,1070.46560629206,828.329159835085
1320,2009,21309.3857000384,465588.083521156,782.134670189014,608.404877244
1320,2010,-11790.3508832502,477097.621988318,722.356893764558,634.238071020354
1320,2011,-15321.4286012226,484608.924918853,694.790097092517,611.389169115075
1320,2012,-19032.9748478808,478292.856152004,742.119398272326,618.09464259621
1320,2013,-39477.0677498457,506482.617397582,660.746681612385,709.836682357621
1320,2014,-36820.0602134894,508175.29104595,622.373497066326,673.528085034333
1320,2015,-36156.1431723958,498979.814739224,693.416097328423,690.7429888341
1320,2016,-54971.1328792432,494477.285645338,726.273705719537,706.648395185687
1320,2017,-70484.9796280204,487155.580092262,737.814677557135,671.079457202068
1320,2018,-79097.5704244078,509019.621661436,753.362081992078,748.663759624613
1320,2019,-91476.6844821082,508701.975329969,751.430249004669,811.559423994239
