species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1510,1970,282088.928223447,1034310.67227595,180012.894390032,595301.734608587
1510,1971,308760.296812673,1032547.26308931,185529.013839776,572667.758449062
1510,1972,292897.775329712,1033784.97532315,172807.210317146,530289.103668579
1510,1973,274366.528691738,1035896.22282179,164370.215684074,543595.113233754
1510,1974,271347.928488067,1035148.485761,155248.275324112,510749.836264918
1510,1975,268869.805825285,1037482.86494669,156367.944166701,512053.304489904
1510,1976,268298.067628386,1037588.39808039,151684.647042988,508844.264369564
1510,1977,263905.556029323,1034837.38335444,144330.402646768,490895.236021791
1510,1978,277891.25568901,1035474.09274303,147752.875429309,470255.986935744
1510,1979,255073.72870421,1037421.86865917,137704.951477532,475657.850575855
1510,1980,261581.76537894,1037749.39890566,137009.050952549,462244.56344388
1510,1981,269022.635792534,1036421.86940493,140095.727101018,454746.752682389
1510,1982,264302.024498121,1034456.63917756,135799.036967774,445777.621645686
1510,1983,263997.342810375,1034458.0035882,136401.721580198,458267.219516188
1510,1984,253213.962276287,1037036.92841694,131754.753981871,464967.170638035
1510,1985,267509.928134166,1035183.29030293,137914.25946881,436916.67076786
1510,1986,260317.45108366,1036802.84491422,133006.778016363,453415.934952078
1510,1987,249996.834256488,1035817.57374636,127818.075009082,439515.122141363
1510,1988,265805.436024006,1034941.64676293,131412.151728249,435373.391159533
1510,1989,253382.983319207,1036277.08500023,127758.200703314,438002.197963926
1510,1990,261005.872805252,1037171.51432009,129576.73201602,422680.48171384
1510,1991,254330.714152043,1036127.0963532,129213.513248647,436803.775096804
1510,1992,237254.585597542,1036773.73834437,120286.456345462,434702.842824867
1510,1993,244367.403239491,1035129.66613117,121204.466109184,420133.140850535
1510,1994,223639.081773133,1038726.96956488,113191.838856509,415947.750306502
1510,1995,230535.990610586,1036074.66478275,116144.586507585,417447.313674701
1510,1996,207175.877784386,1039555.25659798,109107.510378323,428107.17848908
1510,1997,238841.140255322,1038877.97991786,119799.534708226,424759.426108459
1510,1998,238324.247428814,1035754.65620239,116785.363431236,393909.716229241
1510,1999,219938.252067452,1036415.75077282,118295.054512827,406517.512097078
1510,2000,215127.863590684,1037371.95673262,115433.367655909,400343.308037936
1510,2001,231785.462115162,1034774.01037695,119644.344588357,394462.582156517
1510,2002,243076.49919691,1032971.11813079,118774.305425118,398771.478230153
1510,2003,237273.05310142,1035999.90268838,120076.796914148,439291.816403646
1510,2004,246564.182891555,1035126.90973066,117954.584021336,401423.632314497
1510,2005,234403.643392548,1034857.58789954,115005.355341947,370779.060663304
1510,2006,213121.760600172,1035803.17888803,106380.320589408,380425.081420757
1510,2007,214212.489722955,1040795.9312053,106897.273406555,392617.371896666
1510,2008,226807.259910595,1041147.59188368,110759.81881368,388577.74817463
1510,2009,221844.704817476,1035301.98981432,109739.958488957,378847.099033502
1510,2010,180541.477709754,1040335.8135309,102049.104106841,383697.563153341
1510,2011,217764.338079141,1035007.92230817,110408.010225923,372505.348107654
1510,2012,213799.751024725,1036864.44171068,107462.794431552,400228.690533623
1510,2013,196481.270539885,1034737.36715136,108094.287748861,401100.475371734
1510,2014,204841.933952264,1034290.11822552,120068.794264664,401259.60489267
1510,2015,199886.019713002,1038636.54944993,109562.013570509,410044.316889532
1510,2016,188793.010513998,1040046.3689665,106986.320954167,435263.985067539
1510,2017,194096.290838341,1034590.05416533,117018.621192121,441150.2369273
1510,2018,189406.747961373,1033972.09272556,117984.918972057,470513.941644064
1510,2019,188150.984199315,1038469.78163854,118502.746159886,517364.032516922
