species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1510,1970,-70970.3312755358,480958.639508531,944145.386804231,683023.222107207
1510,1971,-86540.5084433462,478799.695895059,823133.898488196,592641.175029475
1510,1972,-105551.99869382,496251.220194926,766530.231006094,555467.349063798
1510,1973,-109986.404221615,486533.714747061,706576.475602447,510187.308878889
1510,1974,-116718.484492551,491500.968943159,615942.580772009,447436.545059704
1510,1975,-156059.912680193,499327.651845368,573122.597654989,420845.197781446
1510,1976,-140744.39887017,470596.593535194,514340.605481671,378684.424680104
1510,1977,-123799.880242142,481598.999823721,514865.144485896,358044.093215301
1510,1978,-179995.353387403,492190.349910333,472902.0119565,345755.99065252
1510,1979,-143171.405890205,477990.054567455,465845.424000888,317645.035151853
1510,1980,-171169.060154081,485998.580839854,432364.428028087,304202.288023838
1510,1981,-245676.935217239,492018.283279713,376350.419198715,288077.176224486
1510,1982,-201738.901470558,478923.762132667,410728.701705675,286186.082712519
1510,1983,-189756.923370873,487463.782099068,367296.418977515,267398.562679432
1510,1984,-137130.522731635,474879.349101932,586739.022654518,324221.637234348
1510,1985,-254244.099216546,475823.121566357,308142.367224726,239266.33162455
1510,1986,-302385.643058238,493380.4329605,309413.026109232,250176.634567948
1510,1987,-162359.548169403,463410.815285647,502599.750222312,283818.101499109
1510,1988,-212184.502454252,480649.699413057,341616.780841138,242907.294940861
1510,1989,-279043.294295075,476007.623187678,294893.408245995,232295.375888063
1510,1990,-328691.851306074,478213.429136768,273197.434002361,232476.490864495
1510,1991,-244831.902482211,458151.75533201,317038.261352636,223216.888401707
1510,1992,-314117.775812529,468546.014753695,266102.119086816,216505.16379662
1510,1993,-349488.103371773,457678.12821848,253501.701714049,210808.213752492
1510,1994,-316132.176728961,460964.445163507,270607.595629796,213710.888900179
1510,1995,-380379.353815059,455406.975751561,243571.250708916,206737.34324327
1510,1996,-378742.714418756,448298.929929582,239436.626004424,201867.984199149
1510,1997,-377492.025518561,457618.171635003,247669.599638342,212119.819306795
1510,1998,-409023.154704764,470116.260465214,244951.087144778,210897.918560954
1510,1999,-443693.02614124,466627.715170491,248790.067179534,207704.204830115
1510,2000,-413907.432746769,456539.219547768,235355.299609724,207709.837500276
1510,2001,-479601.559015956,477433.074838868,261595.50986062,228136.92964448
1510,2002,-418436.36224103,497693.243977525,239547.93204407,217323.058851215
1510,2003,-482478.425368818,461908.896884052,243201.239044755,201129.706785355
1510,2004,-495298.127589427,461755.706569612,250938.2704902,207582.537387684
1510,2005,-525883.806733553,472640.617786556,252680.696511291,211568.719094314
1510,2006,-527833.123922119,462791.317605472,254627.478741518,213609.23674868
1510,2007,-443433.352520661,457877.459722575,233326.43696608,202683.157026144
1510,2008,-516338.598973229,446015.281150088,246416.628973949,203097.619104568
1510,2009,-527311.537222848,442750.324976029,249240.856600859,205146.177099266
1510,2010,-514697.504378693,436198.909435797,250403.355025803,204300.754443466
1510,2011,-527150.400912243,448704.080890629,249867.150351764,215829.748720751
1510,2012,-489301.377020285,468350.109909197,233866.491059027,203292.463927338
1510,2013,-544522.451428956,486843.796396996,256610.216748086,218954.443885705
1510,2014,-563556.846299767,456996.827052034,252696.906191078,209709.758191015
1510,2015,-547970.173566526,452812.639647508,248951.388439422,207540.912423334
1510,2016,-540364.510930258,470141.461833434,253202.327548132,214923.6662497
1510,2017,-546440.293456518,437269.042032128,245751.46327235,203638.003634651
1510,2018,-586931.08135567,471451.011171329,268529.97483767,220537.28830604
1510,2019,-573189.72157587,450193.139101855,253641.207002538,206919.504420583
