species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1670,1970,-845291.262872923,541274.675897406,560020.313939962,320531.429159414
1670,1971,-914918.646614665,511971.404367302,586960.275809739,293403.636664447
1670,1972,-749676.322293645,572055.058627085,382629.323453629,313200.814418044
1670,1973,-720514.614891332,492669.306057979,411641.369097,322441.102765446
1670,1974,-774902.532725554,577013.247559646,374309.59203804,304776.564012755
1670,1975,-725952.383379417,558322.716593045,351624.8103119,321378.273668465
1670,1976,-938416.418227203,511802.281272069,419065.403387541,239278.712379126
1670,1977,-835042.968103452,499922.556868752,368248.294505142,253115.32757624
1670,1978,-790647.900057833,508646.476146998,339453.014366542,242233.817740592
1670,1979,-690144.978253702,556041.863319597,288404.265127901,277754.790397782
1670,1980,-623093.6316946,549988.116520319,281017.599068445,288435.810799341
1670,1981,-866368.900391135,499560.350038749,359371.306623079,237257.697476597
1670,1982,-734445.906939071,547356.39180887,282864.591366899,241514.471488425
1670,1983,-795970.466505301,513575.397743757,296130.078441603,231988.256303239
1670,1984,-650838.759964135,489142.682356129,360158.22392907,338445.159196533
1670,1985,-646803.646068287,511204.851596059,271982.549022848,262172.160909401
1670,1986,-601960.771372549,511648.816436961,357973.847171761,384061.357806797
1670,1987,-693312.002249537,506356.128295936,314780.612656744,286949.192206407
1670,1988,-878167.475310486,466798.000989842,344211.713152059,230861.683025169
1670,1989,-893217.669716227,501655.870029311,317540.120140397,220356.527461971
1670,1990,-729397.689488163,478263.960005053,412585.672102419,352094.592601141
1670,1991,-638023.373224837,479106.982334951,388812.955485678,386376.98378448
1670,1992,-785864.814093331,482616.430574214,309672.154191368,228595.18874243
1670,1993,-485821.885269661,483315.11015497,410034.159383447,533946.354018712
1670,1994,-674353.459451695,577172.185769455,275858.345414745,284590.197304913
1670,1995,-560329.048300129,567290.379215138,311709.893706947,371864.093363758
1670,1996,-450586.950102675,611903.668256375,260114.407307036,417882.535311769
1670,1997,-536375.815996167,613874.604135786,202336.716555767,300612.937562308
1670,1998,-552895.396318079,630236.85534134,204065.767673337,273809.985605207
1670,1999,-574109.933585224,662429.422663057,201156.020934798,273829.244791497
1670,2000,-606073.14873897,535564.597653005,272797.826061739,330887.122366383
1670,2001,-412176.427780157,588483.076779725,255376.282183917,434394.537090093
1670,2002,-661169.643011438,632614.755132769,233261.137050731,263471.284867897
1670,2003,-679989.104072398,570462.35030897,261478.552319228,246397.682314882
1670,2004,-681315.72023687,549206.617846083,244082.945706451,233832.977838826
1670,2005,-653035.246257654,521421.403229332,247445.980222925,345805.49780036
1670,2006,-709674.830393862,562120.324286257,245793.658252354,217431.123725264
1670,2007,-615932.597258877,540343.435433773,224003.568976698,276876.434810112
1670,2008,-464667.382114944,493947.586342883,300992.88299178,410665.454716483
1670,2009,-446809.099575966,669111.491932268,176870.604148194,308578.724415651
1670,2010,-564896.530804713,610992.800285671,214740.739506123,274746.968876136
1670,2011,-471193.52033697,569289.412477651,191079.773765733,352627.23407805
1670,2012,-517826.878119912,634460.81271185,201557.618914728,291923.229702649
1670,2013,-592600.052604452,655743.878889246,201498.281248601,256314.561298502
1670,2014,-497113.200179145,696405.371548362,182620.530486702,305361.276987004
1670,2015,-671087.820262569,540719.018977789,254605.219310197,235048.123852463
1670,2016,-658348.522580932,501227.638807496,270329.796419781,263193.23715059
1670,2017,-854591.554726052,502643.514109881,347544.130423116,218794.154503937
1670,2018,-567313.90055895,639876.923209975,226640.965118777,277695.601715436
1670,2019,-424870.937351399,563479.265864544,274836.53393692,420006.337168174
