species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
590,1970,-873553.844954009,372187.324350444,8780961.07827531,2235177.93792529
590,1971,-815812.443422162,393434.170360166,6098807.0525903,1767579.4136426
590,1972,-857620.676212981,403532.214975112,4796711.50679072,1399482.70295057
590,1973,-762936.095889203,436480.903617293,3762490.39689296,1342694.17602999
590,1974,-845928.30685391,430103.989390365,3275231.07433989,1108320.44244049
590,1975,-823077.995236464,447688.640895333,3279713.83252025,1147474.26862199
590,1976,-871285.580684616,448672.713224621,2882878.61653389,1042573.22918398
590,1977,-853578.096552178,459829.552346579,2611042.75936766,1024225.15952034
590,1978,-775179.499482902,486751.835458013,1861342.24049326,933403.443702046
590,1979,-816621.281432995,494189.690668951,1719217.30502611,901968.978208083
590,1980,-787821.586768065,503485.83237782,1706520.02839611,917446.775442932
590,1981,-850878.653671066,506783.210505845,1661489.24482542,908354.605683138
590,1982,-803385.391158637,509142.479292446,1635323.69639951,916018.764215192
590,1983,-739845.987020932,530244.394430174,1560721.67808433,1096976.5057374
590,1984,-710080.854522242,540388.173883181,1351394.83387965,998654.662141124
590,1985,-781571.799169997,542916.838554849,1538328.24645458,1123205.76376078
590,1986,-830183.99945456,546647.193185004,1337285.10434129,817109.265763294
590,1987,-944719.453916215,535277.622171217,1564152.99795572,785124.639496173
590,1988,-929489.818028012,551434.604132987,1296232.01946482,708413.754710429
590,1989,-920932.242270855,548067.103944821,1335720.60980948,721275.490977522
590,1990,-840211.492557737,569899.361737656,1163222.85970508,759723.32914803
590,1991,-907607.349859023,569432.986869151,1285814.63693553,717723.843108225
590,1992,-924199.43427477,569373.540525261,1339213.64420018,717523.357967805
590,1993,-938212.88236871,581539.021064638,1188160.42325053,679635.706034518
590,1994,-829068.870923193,608110.143696155,1038310.38191216,729500.693432464
590,1995,-922352.689747696,605970.825329352,1193233.86846714,708549.952196998
590,1996,-852628.248846979,610134.291507587,1192694.34907977,819712.806616115
590,1997,-888163.420048423,608653.574539289,1088534.21737155,713960.543855796
590,1998,-885045.434429837,617113.824230981,1200214.49139372,854551.019154896
590,1999,-852965.739230116,632917.273644706,1054779.0421155,773893.973251963
590,2000,-919749.899272735,617414.878704455,1261003.05352654,794294.414814421
590,2001,-816212.689126894,650609.546933122,1103827.01063216,857400.596407266
590,2002,-865228.778387923,628675.12652194,1181493.95936768,790506.391791466
590,2003,-756827.131210411,674718.512182739,1062216.18826816,943803.506217044
590,2004,-801108.582883948,652252.815421796,1187581.83904961,918024.059438426
590,2005,-913773.57131934,624522.852396764,1346449.41091286,1009404.73683787
590,2006,-926451.054842047,631141.600633281,1549522.34226256,974726.856049058
590,2007,-829590.545231021,675639.8826694,1144562.11391118,957126.965650846
590,2008,-892786.632220945,635845.130100134,1321869.38083847,1089706.46996023
590,2009,-885327.812090896,673347.397834424,1289010.45631325,1134385.71406489
590,2010,-915724.029756271,680505.201910734,1536425.61304492,1271186.8177731
590,2011,-970794.553328941,689819.932207529,1942559.84173724,1704049.43494762
590,2012,-1010707.84887566,681654.499670768,1843899.04541167,1476735.34541557
590,2013,-964051.728996876,713792.564847276,1880555.10857678,1637136.41628367
590,2014,-972001.624152026,734355.666458831,1829104.479851,1538655.60391202
590,2015,-1011864.02188599,742720.064334653,2075759.446158,1691264.25271954
590,2016,-1010846.28915743,773456.210686677,2094357.84507256,1808792.94505336
590,2017,-991807.055748721,831885.797870644,2562825.58279881,2411438.27105258
590,2018,-999975.099918905,829532.723805583,2515825.15195752,2303835.58115877
590,2019,-1071775.0104304,820314.038350231,2844689.39203841,2385518.2107093
