species,year,coa_x,coa_y,coa_x_erros,coa_y_erros
1400,1970,410553.13674898,-1139644.35640925,306494.294995089,895243.193090539
1400,1971,399180.916362767,-1144750.84062919,407342.635452098,1264913.19200623
1400,1972,374169.685094961,-1143142.84588088,457615.151581142,1523194.12077012
1400,1973,389618.983104801,-1144794.06221211,146216.811023849,368560.009445003
1400,1974,384563.168290889,-1148621.11414911,141710.264583706,364053.204766652
1400,1975,378726.982558115,-1145677.87340281,142289.988826546,357349.706818912
1400,1976,391459.927833889,-1144276.60437701,149408.725146133,355008.527397447
1400,1977,-186144.351205076,-781204.439460186,8825204.06244432,4366044.52076779
1400,1978,38292.5063323764,-924590.195068732,6479670.28027249,3677347.57089973
1400,1979,392665.69598024,-1151927.97367687,338836.751566831,405916.771535385
1400,1980,403317.208285477,-1147835.17011307,309381.479442018,393682.35032691
1400,1981,422604.003341954,-1160920.57494976,145774.561894541,345052.793891052
1400,1982,394389.874478571,-1157730.99375767,132215.569549731,333277.32461039
1400,1983,400763.258289278,-1152061.80982389,136392.111075029,340540.391465673
1400,1984,386046.92588819,-1156531.9530436,131123.006290909,338816.524575062
1400,1985,364603.804639338,-1113828.54853292,632245.011535094,2152601.89494986
1400,1986,379777.686584311,-1117854.12824968,718729.759528912,2360842.91463627
1400,1987,293652.753054194,-996983.380028013,2062458.62278012,8027378.52660063
1400,1988,374631.030376579,-1163988.30557134,125289.676857443,324247.995907071
1400,1989,393316.978779333,-1153722.01201021,133738.418129258,324890.687561727
1400,1990,375297.379617877,-1161690.18165792,122492.593775506,328839.10620061
1400,1991,368869.783935959,-1152433.96151019,120895.711924614,318262.203721108
1400,1992,364409.798737434,-1159147.56165496,1488587.48275627,5263740.27529494
1400,1993,378716.014290886,-1160132.27602351,2297659.20335622,7835308.74813434
1400,1994,354486.706470093,-1151473.37311727,2073168.07277559,7497178.50956616
1400,1995,362635.250035251,-1147321.30466752,3102554.83456552,10936501.8535429
1400,1996,376879.291644106,-1157855.63348395,4733237.21817223,16199747.7228926
1400,1997,348339.473704851,-1152232.07117667,2978819.15026572,10967300.517791
1400,1998,356754.987303353,-1156623.22077908,3371894.18677182,12165746.4543019
1400,1999,367456.362608842,-1157586.77569272,3928408.33921666,13779406.0783987
1400,2000,381850.45310909,-1163068.97588699,4605302.51586754,15615732.0046091
1400,2001,374671.747441471,-1160589.82761738,7020816.50734356,24214742.3487224
1400,2002,389708.822215688,-1155701.25270076,8220672.69327116,27189788.4210282
1400,2003,348435.104103746,-1157127.57485762,7478255.19875561,27625100.8992965
1400,2004,362739.205886799,-1163233.76164677,16680873.6474549,59493554.1072562
1400,2005,322787.999875561,-1157767.22066946,13045699.8182365,51943085.6868867
1400,2006,321152.965130837,-1146669.06325199,12070040.2060792,47930825.4036783
1400,2007,336326.943230786,-1151534.52092675,18493430.1676112,70446688.499946
1400,2008,341067.686836433,-1150825.86944594,17658008.5262775,66320681.0407713
1400,2009,320385.06154013,-1149236.21310713,21066682.5092077,84001061.4688182
1400,2010,311901.96489933,-1158660.43140898,24846271.7567746,102344550.052308
1400,2011,346104.883537351,-1147439.65933841,138442.619315044,432630.328053711
1400,2012,347337.617750381,-1151380.88248268,46477114.5364071,171551871.392343
1400,2013,353973.792774834,-1144828.25161826,65925050.2689464,237810891.552405
1400,2014,348445.876477839,-1142146.21450943,72851997.4735828,266378437.90767
1400,2015,334673.758489249,-1155281.93338781,59574240.1980013,228613850.501765
1400,2016,323439.881718534,-1150587.68530556,89790955.3258407,355073245.786448
1400,2017,300080.338330432,-1148377.37251887,107994.86782721,286138.563929304
1400,2018,312097.277930631,-1141528.37215586,144764.855561657,506699.414865677
1400,2019,281926.906903307,-1151919.29389143,96457.1610334843,302987.347437142
